002229,鸿博股份,HBGF,sz
002230,科大讯飞,KDXF,sz
002231,奥维通信,AWTX,sz
002232,启明信息,QMXX,sz
002233,塔牌集团,TPJT,sz
002234,民和股份,MHGF,sz
002235,安妮股份,ANGF,sz
002236,大华股份,DHGF,sz
002237,恒邦股份,HBGF,sz
002238,天威视讯,TWSX,sz
002239,奥特佳,ATJ,sz
002240,威华股份,WHGF,sz
002241,歌尔股份,GEGF,sz
002242,九阳股份,JYGF,sz
002243,通产丽星,TCLX,sz
002244,滨江集团,BJJT,sz
002245,澳洋顺昌,AYSC,sz
002246,北化股份,BHGF,sz
002247,*ST聚力,*STJL,sz
002248,华东数控,HDSK,sz
002249,大洋电机,DYDJ,sz
002250,联化科技,LHKJ,sz
002251,步步高,BBG,sz
002252,上海莱士,SHLS,sz
002253,川大智胜,CDZS,sz
002254,泰和新材,THXC,sz
002255,*ST海陆,*STHL,sz
002256,*ST兆新,*STZX,sz
002258,利尔化学,LEHX,sz
002259,*ST升达,*STSD,sz
002261,拓维信息,TWXX,sz
002262,恩华药业,EHYY,sz
002263,大东南,DDN,sz
002264,新华都,XHD,sz
002265,西仪股份,XYGF,sz
002266,浙富控股,ZFKG,sz
002267,陕天然气,STRQ,sz
002268,卫士通,WST,sz
002269,美邦服饰,MBFS,sz
002270,华明装备,HMZB,sz
002271,东方雨虹,DFYJ,sz
002272,川润股份,CRGF,sz
002273,水晶光电,SJGD,sz
002274,华昌化工,HCHG,sz
002275,桂林三金,GLSJ,sz
002276,万马股份,MMGF,sz
002277,友阿股份,YAGF,sz
002278,神开股份,SKGF,sz
002279,久其软件,JQRJ,sz
002280,联络互动,LLHD,sz
002281,光迅科技,GXKJ,sz
002282,博深股份,BSGF,sz
002283,天润工业,TRGY,sz
002284,亚太股份,YTGF,sz
002285,世联行,SLH,sz
002286,保龄宝,BLB,sz
002287,奇正藏药,JZZY,sz
002288,超华科技,CHKJ,sz
002289,ST宇顺,STYS,sz
002290,*ST中科,*STZK,sz
002291,星期六,XQL,sz
002292,奥飞娱乐,AFYL,sz
002293,罗莱生活,LLSH,sz
002294,信立泰,XLT,sz
002295,精艺股份,JYGF,sz
002296,辉煌科技,HHKJ,sz
002297,博云新材,BYXC,sz
002298,中电兴发,ZDXF,sz
002299,圣农发展,SNFZ,sz
002300,太阳电缆,TYDL,sz
002301,齐心集团,QXJT,sz
002302,西部建设,XBJS,sz
002303,美盈森,MYS,sz
002304,洋河股份,YHGF,sz
002305,南国置业,NGZY,sz
002306,ST云网,STYW,sz
002307,北新路桥,BXLQ,sz
002308,威创股份,WCGF,sz
002309,中利集团,ZLJT,sz
002310,东方园林,DFYL,sz
002311,海大集团,HDJT,sz
002312,三泰控股,STKG,sz
